Id,x1,x2,x3,x4,x5,x6,x7,sentiment
47301,12.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0
47302,4.0,8.0,1.0,0.0,0.0,5.0,1.0,0.0
47303,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47304,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
47305,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47306,6.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0
47307,5.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0
47308,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47309,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
47310,4.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
47311,2.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0
47312,13.0,20.0,1.0,0.0,0.0,7.0,1.0,0.0
47313,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
47314,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
47315,17.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
47316,11.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0
47317,3.0,7.0,0.0,1.0,1.0,6.0,1.0,0.0
47318,11.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0
47319,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47320,7.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
47321,13.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0
47322,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47323,10.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0
47324,12.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
47325,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47326,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
47327,7.0,15.0,1.0,0.0,0.0,4.0,1.0,0.0
47328,7.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0
47329,23.0,29.0,1.0,0.0,0.0,2.0,1.0,1.0
47330,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
47331,20.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0
47332,16.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
47333,9.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0
47334,5.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0
47335,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
47336,4.0,19.0,0.0,1.0,1.0,3.0,1.0,0.0
47337,25.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0
47338,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47339,12.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0
47340,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
47341,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
47342,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
47343,10.0,13.0,0.0,0.0,0.0,4.0,1.0,0.0
47344,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
47345,6.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
47346,6.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0
47347,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
47348,6.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
47349,3.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0
47350,13.0,14.0,0.0,1.0,1.0,4.0,1.0,0.0
47351,6.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0
47352,5.0,11.0,1.0,0.0,0.0,8.0,1.0,0.0
47353,3.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0
47354,25.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0
47355,10.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0
47356,7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
47357,8.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
47358,2.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0
47359,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
47360,15.0,30.0,1.0,0.0,0.0,3.0,1.0,0.0
47361,9.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
47362,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
47363,12.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0
47364,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47365,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
47366,13.0,21.0,0.0,0.0,0.0,4.0,1.0,0.0
47367,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
47368,21.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0
47369,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47370,8.0,14.0,0.0,0.0,0.0,6.0,1.0,0.0
47371,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47372,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
47373,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47374,8.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0
47375,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
47376,6.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0
47377,13.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0
47378,13.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0
47379,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47380,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47381,5.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0
47382,6.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0
47383,7.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0
47384,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
47385,30.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
47386,7.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0
47387,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
47388,8.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0
47389,7.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0
47390,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0
47391,10.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0
47392,20.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0
47393,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
47394,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
47395,12.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0
47396,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47397,5.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0
47398,11.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0
47399,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47400,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
47401,20.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0
47402,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
47403,5.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
47404,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
47405,19.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0
47406,5.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
47407,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47408,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
47409,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47410,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
47411,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
47412,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
47413,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
47414,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47415,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
47416,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
47417,28.0,22.0,1.0,0.0,0.0,2.0,1.0,1.0
47418,10.0,13.0,1.0,0.0,0.0,3.0,1.0,0.0
47419,34.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0
47420,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
47421,13.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0
47422,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
47423,1.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
47424,27.0,35.0,1.0,0.0,0.0,13.0,1.0,0.0
47425,13.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0
47426,8.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0
47427,10.0,25.0,1.0,0.0,0.0,5.0,1.0,0.0
47428,8.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0
47429,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47430,17.0,19.0,0.0,0.0,0.0,5.0,1.0,0.0
47431,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47432,10.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
47433,8.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
47434,5.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0
47435,7.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0
47436,12.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0
47437,20.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0
47438,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
47439,13.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
47440,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47441,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
47442,22.0,10.0,1.0,3.0,1.0,0.0,0.0,1.0
47443,14.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
47444,10.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0
47445,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47446,13.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0
47447,9.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0
47448,3.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0
47449,15.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
47450,6.0,9.0,1.0,0.0,0.0,4.0,1.0,0.0
47451,12.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0
47452,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47453,9.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0
47454,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
47455,9.0,20.0,1.0,0.0,0.0,6.0,1.0,0.0
47456,15.0,15.0,1.0,0.0,0.0,5.0,1.0,0.0
47457,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47458,9.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
47459,12.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0
47460,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
47461,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
47462,12.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
47463,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
47464,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
47465,8.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
47466,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0
47467,6.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
47468,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
47469,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
47470,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
47471,17.0,22.0,1.0,1.0,1.0,0.0,0.0,1.0
47472,10.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
47473,10.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
47474,4.0,27.0,0.0,0.0,0.0,5.0,1.0,0.0
47475,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
47476,12.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0
47477,8.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
47478,8.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0
47479,8.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0
47480,2.0,16.0,0.0,0.0,0.0,11.0,1.0,0.0
47481,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47482,7.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0
47483,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47484,12.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
47485,19.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0
47486,9.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0
47487,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47488,6.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0
47489,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
47490,24.0,46.0,1.0,0.0,0.0,10.0,1.0,0.0
47491,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47492,5.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0
47493,7.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0
47494,5.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0
47495,9.0,16.0,1.0,0.0,0.0,6.0,1.0,0.0
47496,37.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0
47497,18.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0
47498,54.0,20.0,1.0,0.0,0.0,3.0,1.0,1.0
47499,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47500,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
47501,34.0,22.0,0.0,2.0,1.0,2.0,1.0,1.0
47502,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
47503,8.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0
47504,5.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0
47505,14.0,13.0,1.0,0.0,0.0,3.0,1.0,0.0
47506,14.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
47507,17.0,21.0,0.0,1.0,1.0,3.0,1.0,1.0
47508,16.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47509,6.0,20.0,1.0,0.0,0.0,8.0,1.0,0.0
47510,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
47511,12.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0
47512,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47513,3.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0
47514,18.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
47515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47516,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47517,10.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0
47518,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47519,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
47520,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
47521,7.0,10.0,1.0,1.0,1.0,2.0,1.0,0.0
47522,17.0,35.0,1.0,1.0,1.0,7.0,1.0,1.0
47523,11.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0
47524,25.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0
47525,5.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
47526,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
47527,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
47528,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
47529,9.0,7.0,0.0,0.0,0.0,5.0,1.0,0.0
47530,10.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0
47531,6.0,13.0,1.0,0.0,0.0,4.0,1.0,0.0
47532,11.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0
47533,9.0,15.0,1.0,0.0,0.0,4.0,1.0,0.0
47534,11.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0
47535,7.0,17.0,1.0,0.0,0.0,3.0,1.0,0.0
47536,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47537,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47538,20.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0
47539,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0
47540,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47541,17.0,23.0,0.0,0.0,0.0,2.0,1.0,0.0
47542,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47543,11.0,15.0,0.0,0.0,0.0,6.0,1.0,0.0
47544,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47545,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47546,5.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0
47547,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
47548,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
47549,6.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0
47550,4.0,14.0,1.0,0.0,0.0,5.0,1.0,0.0
47551,7.0,13.0,1.0,0.0,0.0,4.0,1.0,0.0
47552,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47553,27.0,56.0,1.0,1.0,1.0,15.0,1.0,0.0
47554,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0
47555,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47556,3.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0
47557,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
47558,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47559,5.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0
47560,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
47561,9.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0
47562,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47563,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
47564,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47565,36.0,37.0,1.0,1.0,1.0,1.0,1.0,0.0
47566,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
47567,9.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
47568,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
47569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47570,2.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0
47571,7.0,16.0,1.0,0.0,0.0,8.0,1.0,0.0
47572,8.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0
47573,10.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0
47574,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
47575,12.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0
47576,4.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0
47577,6.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0
47578,21.0,14.0,1.0,0.0,0.0,2.0,1.0,1.0
47579,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47580,8.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0
47581,12.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0
47582,7.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0
47583,7.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0
47584,9.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0
47585,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
47586,6.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
47587,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47588,5.0,16.0,0.0,0.0,0.0,3.0,1.0,0.0
47589,18.0,36.0,1.0,0.0,0.0,8.0,1.0,0.0
47590,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47591,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
47592,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
47593,8.0,11.0,0.0,0.0,0.0,6.0,1.0,0.0
47594,15.0,19.0,0.0,0.0,0.0,3.0,1.0,0.0
47595,16.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0
47596,22.0,11.0,1.0,0.0,0.0,3.0,1.0,0.0
47597,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
47598,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
47599,12.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
47600,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
47601,13.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0
47602,19.0,12.0,1.0,2.0,1.0,3.0,1.0,0.0
47603,1.0,16.0,0.0,0.0,0.0,11.0,1.0,0.0
47604,14.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
47605,8.0,22.0,0.0,0.0,0.0,5.0,1.0,0.0
47606,5.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
47607,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
47608,1.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0
47609,5.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0
47610,5.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0
47611,4.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0
47612,11.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0
47613,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0
47614,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
47615,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47616,14.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
47617,11.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0
47618,22.0,23.0,1.0,1.0,1.0,0.0,0.0,1.0
47619,6.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0
47620,11.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0
47621,7.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0
47622,9.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
47623,4.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0
47624,2.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0
47625,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
47626,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
47627,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47628,14.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0
47629,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
47630,12.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0
47631,2.0,11.0,1.0,0.0,0.0,6.0,1.0,0.0
47632,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
47633,5.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0
47634,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
47635,20.0,18.0,0.0,0.0,0.0,5.0,1.0,1.0
47636,11.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0
47637,5.0,12.0,1.0,0.0,0.0,6.0,1.0,0.0
47638,15.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
47639,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47640,16.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0
47641,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0
47642,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
47643,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47644,21.0,44.0,1.0,0.0,0.0,16.0,1.0,0.0
47645,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
47646,7.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
47647,14.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0
47648,7.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0
47649,5.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0
47650,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47651,13.0,13.0,1.0,0.0,0.0,3.0,1.0,0.0
47652,12.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
47653,13.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0
47654,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
47655,12.0,11.0,1.0,0.0,0.0,3.0,1.0,0.0
47656,9.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
47657,11.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0
47658,25.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0
47659,19.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0
47660,12.0,30.0,0.0,0.0,0.0,2.0,1.0,0.0
47661,6.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0
47662,6.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0
47663,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
47664,11.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0
47665,21.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0
47666,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
47667,7.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0
47668,17.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0
47669,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
47670,5.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0
47671,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
47672,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47673,10.0,26.0,0.0,0.0,0.0,9.0,1.0,0.0
47674,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47675,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47676,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
47677,7.0,15.0,1.0,0.0,0.0,2.0,1.0,0.0
47678,6.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0
47679,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
47680,44.0,34.0,0.0,2.0,1.0,0.0,0.0,1.0
47681,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
47682,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
47683,31.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0
47684,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
47685,28.0,34.0,0.0,0.0,0.0,6.0,1.0,0.0
47686,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
47687,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
47688,9.0,5.0,1.0,0.0,0.0,4.0,1.0,1.0
47689,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
47690,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0
47691,10.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0
47692,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47693,7.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0
47694,4.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0
47695,12.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0
47696,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
47697,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47698,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
47699,5.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0
